"my_id","follower_id","status"
"468","1399","1"
"286","113","1"
"468","640","1"
"1047","591","1"
"47","591","1"
"1047","1403","1"
"468","619","1"
"468","371","1"
"1047","140","1"
"1438","933","1"
"468","78","1"
"802","1508","1"
"1438","890","1"
"1485","359","1"
"299","1039","1"
"47","754","1"
"299","509","1"
"468","261","1"
"1438","1518","1"
"754","1521","1"
"1188","1277","1"
"783","989","1"
"1403","1518","1"
"1518","1047","1"
"475","1403","1"
"1438","1403","1"
"1508","1047","1"
"154","1047","1"
"309","46","1"
"309","1007","1"
"309","711","1"
"309","1043","1"
"309","1144","1"
"1188","1521","1"
"1518","1403","1"
"87","1403","1"
"1514","3","1"
"1438","1508","1"
"1384","206","1"
"1188","1466","1"
"1384","244","1"
"47","87","1"
"752","670","1"
"1188","898","1"
"1168","670","1"
"1448","244","1"
"1510","670","1"
"1448","206","1"
"669","206","1"
"47","439","1"
"87","47","1"
"670","691","1"
"321","550","1"
"1525","1485","1"
"74","384","1"
"1497","768","1"
"1451","1047","1"
"87","1525","1"
"1497","623","1"
"503","309","1"
"180","309","1"
"1005","881","1"
"577","1432","1"
"1533","101","1"
"144","1318","1"
"1390","1525","1"
"152","1047","1"
"577","752","1"
"652","309","1"
"179","309","1"
"148","281","1"
"884","768","1"
"600","1385","1"
"309","652","1"
"309","179","1"
"309","503","1"
"206","1448","1"
"722","472","1"
"722","554","1"
"1524","1385","1"
"894","220","1"
"1525","152","1"
"890","652","1"
"1525","1521","1"
"1092","652","1"
"890","1457","1"
"890","1349","1"
"152","1525","1"
"148","1536","1"
"152","1218","1"
"180","244","1"
"1209","503","1"
"1209","82","1"
"1237","46","1"
"884","1532","1"
"115","439","1"
"1081","1385","1"
"1535","577","1"
"1536","148","1"
"884","1532","1"
"87","1062","1"
"1400","1524","1"
"1532","884","1"
"1480","1363","1"
"179","702","1"
"1068","3","1"
"1298","1051","1"
"652","890","1"
"652","1092","1"
"179","892","1"
"101","503","1"
"1033","1085","1"
"503","722","1"
"827","244","1"
"722","503","1"
"900","820","1"
"900","901","1"
"665","47","1"
"900","165","1"
"900","82","1"
"107","353","1"
"1550","1510","1"
"722","1510","1"
"250","756","1"
"665","1524","1"
"722","1244","1"
"722","817","1"
"722","817","1"
"1346","1550","1"
"607","7","1"
"1339","261","1"
"115","7","1"
"196","1062","1"
"455","1062","1"
"711","1028","1"
"711","426","1"
"711","201","1"
"711","726","1"
"711","767","1"
"711","287","1"
"711","1043","1"
"711","487","1"
"711","863","1"
"711","1224","1"
"711","995","1"
"711","453","1"
"711","434","1"
"711","223","1"
"711","259","1"
"711","568","1"
"244","1448","1"
"653","1327","1"
"653","700","1"
"653","1051","1"
"1135","1179","1"
"1112","566","1"
"1112","711","1"
"1330","306","1"
"284","164","1"
"615","439","1"
"615","20","1"
"1390","1524","1"
"615","280","1"
"1514","1555","1"
"615","753","1"
"615","847","1"
"132","1047","1"
"1390","1186","1"
"615","320","1"
"1390","946","1"
"615","933","1"
"132","964","1"
"615","681","1"
"132","1036","1"
"768","884","1"
"1062","196","1"
"132","599","1"
"132","334","1"
"3","18","1"
"1062","455","1"
"3","18","1"
"3","18","1"
"241","152","1"
"1322","1569","1"
"395","281","1"
"395","602","1"
"39","711","1"
"768","1497","1"
"642","39","1"
"615","62","1"
"615","196","1"
"615","601","1"
"615","165","1"
"801","749","1"
"615","514","1"
"615","410","1"
"615","1325","1"
"1322","1555","1"
"615","869","1"
"801","1542","1"
"3","910","1"
"468","247","1"
"1322","1514","1"
"371","468","1"
"244","1577","1"
"1505","23","1"
"388","173","1"
"1514","251","1"
"801","164","1"
"468","1237","1"
"801","577","1"
"801","619","1"
"801","1176","1"
"1062","87","1"
"801","183","1"
"468","1434","1"
"247","468","1"
"801","1137","1"
"247","1577","1"
"468","529","1"
"801","1162","1"
"78","93","1"
"78","468","1"
"78","711","1"
"1088","1525","1"
"468","1435","1"
"1144","1322","1"
"1577","247","1"
"1144","247","1"
"1144","1577","1"
"1524","152","1"
"1577","244","1"
"1577","1144","1"
"152","1524","1"
"468","898","1"
"1155","39","1"
"1322","1577","1"
"1322","1577","1"
"1322","1577","1"
"1529","347","1"
"591","1554","1"
"468","1368","1"
"468","1203","1"
"591","47","1"
"468","113","1"
"453","1257","1"
"453","390","1"
"453","578","1"
"1047","152","1"
"453","685","1"
"70","801","1"
"453","764","1"
"1380","152","1"
"453","711","1"
"453","711","1"
"453","711","1"
"981","247","1"
"588","244","1"
"1497","1554","1"
"353","107","1"
"148","286","1"
"722","247","1"
"722","1536","1"
"722","1481","1"
"722","1550","1"
"722","1532","1"
"288","352","1"
"1582","140","1"
"886","1485","1"
"175","354","1"
"175","923","1"
"353","1564","1"
"1480","140","1"
"152","1380","1"
"152","241","1"
"1047","132","1"
"1374","152","1"
"1047","154","1"
"1047","1508","1"
"1047","1518","1"
"1437","1339","1"
"1047","286","1"
"1047","1441","1"
"1564","353","1"
"119","1564","1"
"59","1379","1"
"59","1314","1"
"59","1047","1"
"119","1039","1"
"119","568","1"
"59","1564","1"
"59","353","1"
"145","1127","1"
"957","1400","1"
"801","70","1"
"957","503","1"
"1590","1385","1"
"1590","1403","1"
"1590","1403","1"
"1590","1491","1"
"1590","1491","1"
"1443","241","1"
"119","1597","1"
"1334","1253","1"
"1598","1564","1"
"1594","1460","1"
"1594","247","1"
"1594","1536","1"
"152","1374","1"
"1594","1481","1"
"1594","1244","1"
"1594","1532","1"
"1594","768","1"
"160","72","1"
"1594","1406","1"
"153","1594","1"
"1536","722","1"
"213","352","1"
"1536","1594","1"
"1594","1429","1"
"213","578","1"
"213","1149","1"
"1594","1033","1"
"213","214","1"
"213","1400","1"
"1594","92","1"
"1594","139","1"
"1594","352","1"
"1594","1024","1"
"1594","153","1"
"361","90","1"
"800","869","1"
"1550","722","1"
"1550","1346","1"
"1590","858","1"
"1590","858","1"
"1368","468","1"
"263","353","1"
"360","244","1"
"360","206","1"
"1607","759","1"
"1607","39","1"
"860","7","1"
"1448","827","1"
"681","92","1"
"615","353","1"
"615","1564","1"
"615","1047","1"
"899","1041","1"
"899","1162","1"
"899","137","1"
"899","1255","1"
"91","674","1"
"899","373","1"
"827","1448","1"
"899","390","1"
"899","631","1"
"788","1550","1"
"899","1609","1"
"1465","1047","1"
"1591","179","1"
"802","529","1"
"960","59","1"
"960","39","1"
"960","1322","1"
"1033","1591","1"
"1016","283","1"
"1612","1607","1"
"1016","427","1"
"1363","1451","1"
"1612","1554","1"
"890","9","1"
"1607","1554","1"
"960","1514","1"
"1606","23","1"
"280","9","1"
"1606","7","1"
"960","652","1"
"9","280","1"
"960","1508","1"
"9","890","1"
"1564","1047","1"
"816","9","1"
"1554","1497","1"
"1554","1607","1"
"960","152","1"
"1554","591","1"
"1554","1612","1"
"1564","1036","1"
"1607","899","1"
"727","1179","1"
"1564","386","1"
"1400","1179","1"
"1373","1179","1"
"1047","1564","1"
"960","1242","1"
"1607","1612","1"
"1047","615","1"
"1564","334","1"
"9","8","1"
"1145","1218","1"
"1462","9","1"
"335","148","1"
"1047","59","1"
"39","1612","1"
"1564","119","1"
"1564","59","1"
"1564","615","1"
"1623","1618","1"
"308","9","1"
"469","1179","1"
"615","59","1"
"315","861","1"
"91","247","1"
"371","1047","1"
"1397","1179","1"
"1591","529","1"
"101","1533","1"
"865","591","1"
"101","257","1"
"890","1618","1"
"1481","1244","1"
"1481","722","1"
"1481","1594","1"
"1281","1554","1"
"1281","1612","1"
"1281","1607","1"
"1385","600","1"
"1385","1524","1"
"1385","1081","1"
"1281","39","1"
"1385","1590","1"
"1622","899","1"
"1427","1179","1"
"643","1152","1"
"1493","371","1"
"1493","1201","1"
"208","140","1"
"587","9","1"
"1493","1385","1"
"244","1493","1"
"1493","890","1"
"1493","244","1"
"820","1179","1"
"1234","899","1"
"1234","1179","1"
"897","711","1"
"897","711","1"
"897","1072","1"
"897","895","1"
"1493","577","1"
"1623","1493","1"
"1623","899","1"
"1493","1339","1"
"1623","371","1"
"1234","179","1"
"1623","861","1"
"528","165","1"
"1493","220","1"
"1623","1408","1"
"528","964","1"
"1493","1399","1"
"528","82","1"
"684","1466","1"
"1234","1237","1"
"1493","1246","1"
"1493","1029","1"
"1493","991","1"
"1493","1623","1"
"1043","711","1"
"894","751","1"
"563","1607","1"
"884","926","1"
"704","1594","1"
"165","926","1"
"1646","1466","1"
"462","1179","1"
"1281","1529","1"
"214","755","1"
"1281","9","1"
"1626","1373","1"
"1440","1179","1"
"1234","1373","1"
"97","1179","1"
"241","1491","1"
"241","1218","1"
"46","1373","1"
"1645","1117","1"
"1029","1493","1"
"1645","1373","1"
"1645","897","1"
"1645","1623","1"
"135","1653","1"
"135","97","1"
"1594","623","1"
"1594","884","1"
"1440","1529","1"
"160","1195","1"
"1661","59","1"
"1660","135","1"
"1660","1645","1"
"1660","897","1"
"1660","899","1"
"1660","1607","1"
"542","276","1"
"466","9","1"
"1463","241","1"
"542","532","1"
"1463","135","1"
"1039","1528","1"
"759","196","1"
"759","1072","1"
"759","1607","1"
"1339","1623","1"
"70","557","1"
"1152","472","1"
"1152","509","1"
"1152","1429","1"
"1152","1429","1"
"1152","643","1"
"135","1660","1"
"135","1506","1"
"1506","135","1"
"820","97","1"
"820","862","1"
"820","867","1"
"820","514","1"
"820","1007","1"
"9","1281","1"
"9","466","1"
"189","568","1"
"160","820","1"
"1334","455","1"
"319","1423","1"
"1493","1179","1"
"847","1179","1"
"1506","1660","1"
"568","989","1"
"1349","890","1"
"1660","1506","1"
"1642","1179","1"
"583","991","1"
"1334","751","1"
"1334","751","1"
"423","291","1"
"423","344","1"
"423","1060","1"
"850","1435","1"
"583","23","1"
"374","3","1"
"1669","899","1"
"753","860","1"
"388","720","1"
"1203","468","1"
"1203","1483","1"
"388","101","1"
"388","57","1"
"1385","1493","1"
"939","991","1"
"160","860","1"
"884","1676","1"
"858","1179","1"
"727","890","1"
"727","1491","1"
"1676","884","1"
"1126","308","1"
"188","428","1"
"188","57","1"
"188","1039","1"
"1676","768","1"
"1623","1645","1"
"1623","1339","1"
"899","1607","1"
"899","1660","1"
"899","1669","1"
"899","1623","1"
"899","1622","1"
"899","1234","1"
"1447","953","1"
"1447","651","1"
"1447","528","1"
"1447","867","1"
"286","148","1"
"125","7","1"
"1126","352","1"
"1126","1269","1"
"1126","1196","1"
"1126","1255","1"
"1126","137","1"
"168","1179","1"
"1667","1528","1"
"1667","355","1"
"814","514","1"
"1667","722","1"
"1667","899","1"
"1667","861","1"
"410","1704","1"
"1506","1667","1"
"388","1642","1"
"1667","1564","1"
"1695","1423","1"
"1667","1506","1"
"54","250","1"
"1695","1429","1"
"1695","1160","1"
"1695","1235","1"
"1386","605","1"
"1386","1463","1"
"1386","1455","1"
"722","814","1"
"59","814","1"
"430","814","1"
"1322","1047","1"
"1322","1047","1"
"1322","1047","1"
"1322","1047","1"
"1322","1047","1"
"1322","1047","1"
"1322","1047","1"
"1322","1047","1"
"814","722","1"
"814","59","1"
"814","430","1"
"1092","814","1"
"814","1092","1"
"1140","9","1"
"54","755","1"
"1660","814","1"
"1230","1235","1"
"1230","641","1"
"71","1704","1"
"54","764","1"
"814","1660","1"
"557","70","1"
"1117","1645","1"
"1322","1144","1"
"1718","898","1"
"1718","138","1"
"1703","138","1"
"353","138","1"
"1117","1704","1"
"1575","47","1"
"354","861","1"
"354","861","1"
"1117","138","1"
"218","138","1"
"827","413","1"
"354","443","1"
"1635","3","1"
"488","530","1"
"1642","530","1"
"135","1704","1"
"135","138","1"
"1718","1704","1"
"539","1704","1"
"354","602","1"
"223","711","1"
"643","1704","1"
"1380","1327","1"
"156","200","1"
"360","950","1"
"156","1399","1"
"156","138","1"
"156","3","1"
"156","160","1"
"156","241","1"
"1675","138","1"
"156","1075","1"
"156","1385","1"
"1675","950","1"
"156","389","1"
"1480","1324","1"
"1480","1324","1"
"156","1667","1"
"156","1564","1"
"156","1555","1"
"156","1237","1"
"942","946","1"
"942","1039","1"
"475","1168","1"
"1653","135","1"
"755","214","1"
"755","54","1"
"1103","950","1"
"1423","319","1"
"46","1721","1"
"46","1324","1"
"1690","1308","1"
"353","59","1"
"353","615","1"
"1529","1374","1"
"353","263","1"
"1690","1594","1"
"802","1709","1"
"113","1386","1"
"113","530","1"
"1529","1690","1"
"1709","802","1"
"1529","1709","1"
"936","305","1"
"936","964","1"
"1690","1529","1"
"503","1529","1"
"1709","1529","1"
"991","443","1"
"1050","1386","1"
"1182","1529","1"
"969","125","1"
"1732","991","1"
"1690","991","1"
"113","1529","1"
"113","991","1"
"1732","1324","1"
"1050","991","1"
"1732","827","1"
"1050","1690","1"
"1732","354","1"
"1050","1529","1"
"1622","92","1"
"1732","950","1"
"1622","991","1"
"1690","1050","1"
"1622","1529","1"
"1622","1690","1"
"1622","1709","1"
"1732","1642","1"
"1690","1732","1"
"1622","9","1"
"1690","1622","1"
"1270","309","1"
"1529","1324","1"
"1622","59","1"
"1351","125","1"
"1206","472","1"
"1529","354","1"
"1505","347","1"
"1709","1622","1"
"1743","1660","1"
"1529","827","1"
"1215","814","1"
"1743","135","1"
"1660","1743","1"
"1743","1506","1"
"1743","899","1"
"1743","814","1"
"1050","1732","1"
"1050","1622","1"
"1690","1660","1"
"1529","991","1"
"1732","892","1"
"1732","138","1"
"1660","1529","1"
"1607","1660","1"
"1660","1690","1"
"1669","1660","1"
"814","1215","1"
"631","1215","1"
"814","1743","1"
"1397","354","1"
"1669","250","1"
"1660","1669","1"
"1669","54","1"
"1215","631","1"
"1669","1607","1"
"1669","472","1"
"1427","354","1"
"423","1529","1"
"1427","1324","1"
"869","1529","1"
"1427","1529","1"
"869","1732","1"
"353","1660","1"
"869","991","1"
"869","991","1"
"1660","991","1"
"657","1743","1"
"530","113","1"
"353","991","1"
"1660","1732","1"
"991","1529","1"
"1660","1324","1"
"991","1732","1"
"1690","1743","1"
"353","1732","1"
"601","860","1"
"1506","1386","1"
"991","869","1"
"991","1660","1"
"1506","1743","1"
"991","353","1"
"138","312","1"
"1660","1215","1"
"138","1718","1"
"138","1703","1"
"353","1529","1"
"1648","354","1"
"138","353","1"
"138","1117","1"
"1648","117","1"
"1215","1660","1"
"1648","602","1"
"138","218","1"
"1660","1215","1"
"1648","737","1"
"138","135","1"
"1648","175","1"
"138","156","1"
"1648","1732","1"
"1660","353","1"
"1097","814","1"
"54","1097","1"
"1648","1529","1"
"138","1732","1"
"1743","657","1"
"335","1097","1"
"1097","1660","1"
"1506","138","1"
"1097","899","1"
"119","59","1"
"1743","1690","1"
"119","615","1"
"119","1667","1"
"914","139","1"
"1660","1097","1"
"814","1732","1"
"914","1400","1"
"914","137","1"
"1397","140","1"
"119","386","1"
"1097","1155","1"
"119","334","1"
"1097","54","1"
"1097","335","1"
"1097","335","1"
"1097","335","1"
"302","814","1"
"119","722","1"
"119","1506","1"
"1751","1324","1"
"1751","827","1"
"669","546","1"
"669","546","1"
"458","669","1"
"503","1660","1"
"1194","669","1"
"1669","1097","1"
"508","100","1"
"669","1194","1"
"1270","890","1"
"1270","1491","1"
"458","1194","1"
"458","1194","1"
"1029","138","1"
"1185","1097","1"
"54","1669","1"
"1528","1039","1"
"1528","1667","1"
"100","508","1"
"1747","152","1"
"152","1747","1"
"100","1097","1"
"306","125","1"
"100","152","1"
"811","1733","1"
"1660","503","1"
"982","669","1"
"1481","1660","1"
"982","1194","1"
"982","360","1"
"1660","1185","1"
"1607","54","1"
"1194","360","1"
"1607","1669","1"
"546","669","1"
"982","546","1"
"546","1194","1"
"546","1194","1"
"1194","458","1"
"1194","546","1"
"891","152","1"
"546","360","1"
"916","135","1"
"1448","656","1"
"916","926","1"
"546","827","1"
"1194","656","1"
"916","59","1"
"982","656","1"
"916","1385","1"
"891","1743","1"
"916","1041","1"
"546","1448","1"
"1762","308","1"
"1139","162","1"
"916","1201","1"
"656","1194","1"
"916","158","1"
"1246","1709","1"
"1246","1732","1"
"791","138","1"
"121","164","1"
"121","434","1"
"188","152","1"
"121","1043","1"
"188","152","1"
"1246","1690","1"
"121","711","1"
"1667","156","1"
"1667","119","1"
"1246","1529","1"
"1246","92","1"
"1246","1660","1"
"188","1743","1"
"1246","1743","1"
"188","1660","1"
"1246","100","1"
"916","1142","1"
"546","656","1"
"625","519","1"
"625","344","1"
"1690","1246","1"
"1623","1615","1"
"1658","904","1"
"1623","724","1"
"814","1097","1"
"814","302","1"
"1623","1667","1"
"1623","1385","1"
"1658","1045","1"
"1658","223","1"
"1658","1142","1"
"54","1142","1"
"100","1690","1"
"412","1246","1"
"619","1024","1"
"412","1690","1"
"619","468","1"
"619","801","1"
"412","1747","1"
"412","152","1"
"412","1097","1"
"412","100","1"
"412","1743","1"
"412","1660","1"
"412","92","1"
"412","991","1"
"412","1529","1"
"412","1642","1"
"1750","858","1"
"59","615","1"
"59","1661","1"
"59","1622","1"
"59","119","1"
"59","916","1"
"1709","1246","1"
"651","347","1"
"651","818","1"
"651","165","1"
"651","82","1"
"651","1447","1"
"1615","514","1"
"827","1732","1"
"827","1529","1"
"827","546","1"
"1783","958","1"
"388","138","1"
"895","1183","1"
"330","486","1"
"726","1081","1"
"726","82","1"
"726","711","1"
"276","509","1"
"330","210","1"
"651","1429","1"
"651","1306","1"
"651","154","1"
"651","1135","1"
"651","869","1"
"651","214","1"
"651","1047","1"
"651","139","1"
"651","959","1"
"651","933","1"
"651","175","1"
"651","825","1"
"651","800","1"
"651","1406","1"
"1308","1380","1"
"1308","1250","1"
"386","1564","1"
"1308","1327","1"
"1308","1107","1"
"1308","657","1"
"1308","1690","1"
"534","1142","1"
"142","1765","1"
"571","534","1"
"1765","142","1"
"388","1308","1"
"356","3","1"
"356","3","1"
"356","1","1"
"1504","722","1"
"1504","1506","1"
"1371","1765","1"
"1504","1667","1"
"356","100","1"
"1174","388","1"
"276","138","1"
"1700","1186","1"
"1700","1366","1"
"356","46","1"
"388","1792","1"
"388","1174","1"
"591","865","1"
"1765","1371","1"
"1765","1371","1"
"765","1246","1"
"388","1366","1"
"1772","1765","1"
"1799","1021","1"
"1700","1772","1"
"1772","1700","1"
"1640","1142","1"
"1801","1179","1"
"1806","1772","1"
"1700","596","1"
"632","1700","1"
"632","1803","1"
"1640","1732","1"
"674","7","1"
"1385","156","1"
"1385","916","1"
"1385","1623","1"
"163","653","1"
"1772","596","1"
"1640","1690","1"
"1806","1510","1"
"163","138","1"
"879","1803","1"
"879","632","1"
"879","1772","1"
"1808","1792","1"
"1808","1308","1"
"632","879","1"
"1807","135","1"
"1807","1594","1"
"1807","247","1"
"1807","1653","1"
"1807","1142","1"
"1807","138","1"
"1807","138","1"
"1807","1179","1"
"1806","1186","1"
"1793","534","1"
"1793","534","1"
"348","1050","1"
"1660","1481","1"
"1660","188","1"
"1660","412","1"
"1660","1246","1"
"718","1618","1"
"1640","1772","1"
"1640","1818","1"
"1135","643","1"
"331","1237","1"
"724","1623","1"
"497","117","1"
"497","783","1"
"1836","3","1"
"325","511","1"
"325","711","1"
"325","115","1"
"1839","1834","1"
"471","1142","1"
"97","135","1"
"97","820","1"
"97","820","1"
"390","1179","1"
"390","1201","1"
"390","1346","1"
"390","1275","1"
"390","1385","1"
"152","412","1"
"152","188","1"
"152","891","1"
"152","100","1"
"715","270","1"
"715","1414","1"
"660","142","1"
"660","47","1"
"1667","1623","1"
"1667","1504","1"
"1650","1117","1"
"1341","691","1"
"691","363","1"
"785","1235","1"
"785","1299","1"
"1652","363","1"
"691","1341","1"
"691","670","1"
"1860","1858","1"
"305","936","1"
"1055","1055","1"
"106","956","1"
"106","673","1"
"1577","1322","1"
"691","481","1"
"691","201","1"
"691","1852","1"
"1867","78","1"
"663","213","1"
"1642","1732","1"
"1642","412","1"
"1642","388","1"
"1859","935","1"
"1487","1137","1"
"1487","464","1"
"1487","220","1"
"1836","800","1"
"1836","825","1"
"1271","631","1"
"1639","691","1"
"1639","481","1"
"1639","201","1"
"1639","1642","1"
"785","691","1"
"785","1639","1"
"1318","144","1"
"1318","850","1"
"1733","691","1"
"1208","122","1"
"1733","1642","1"
"1733","201","1"
"1878","3","1"
"1836","7","1"
"1836","363","1"
"1836","390","1"
"691","1733","1"
"691","1639","1"
"1862","529","1"
"691","785","1"
"354","1732","1"
"354","1529","1"
"354","1427","1"
"354","1648","1"
"1680","858","1"
"413","827","1"
"1434","1388","1"
"1434","1385","1"
"659","856","1"
"659","856","1"
"659","856","1"
"659","856","1"
"659","783","1"
"659","783","1"
"659","989","1"
"1021","1042","1"
"1227","143","1"
"1227","887","1"
"1227","214","1"
"1227","102","1"
"1227","101","1"
"1227","946","1"
"1042","1021","1"
"1227","468","1"
"1227","1039","1"
"1883","1042","1"
"1227","850","1"
"888","1191","1"
"1227","711","1"
"1227","57","1"
"1227","306","1"
"1227","148","1"
"987","1235","1"
"233","1042","1"
"1589","1179","1"
"1851","691","1"
"233","1876","1"
"233","1195","1"
"233","1366","1"
"1851","1818","1"
"888","1142","1"
"233","481","1"
"691","1851","1"
"233","706","1"
"233","1126","1"
"233","1702","1"
"233","1639","1"
"161","209","1"
"233","691","1"
"161","330","1"
"161","509","1"
"481","305","1"
"481","248","1"
"481","691","1"
"481","1639","1"
"481","233","1"
"1042","233","1"
"630","926","1"
"630","589","1"
"691","706","1"
"630","825","1"
"1158","353","1"
"1158","814","1"
"1158","1622","1"
"1158","1661","1"
"1158","119","1"
"1158","916","1"
"1158","1564","1"
"1158","1047","1"
"1158","1379","1"
"1158","1314","1"
"1158","615","1"
"783","659","1"
"214","1418","1"
"463","172","1"
"463","417","1"
"214","651","1"
"463","568","1"
"1862","691","1"
"213","663","1"
"1851","255","1"
"1772","879","1"
"1772","1640","1"
"1416","1463","1"
"1772","1803","1"
"1597","119","1"
"1434","1886","1"
"1050","1847","1"
"1097","1052","1"
"1097","1842","1"
"1237","331","1"
"1237","156","1"
"1237","1234","1"
"1237","468","1"
"814","1158","1"
"545","1529","1"
"1298","886","1"
"1298","1339","1"
"1050","348","1"
"1842","1097","1"
"47","1890","1"
"670","752","1"
"670","1168","1"
"670","1510","1"
"1890","47","1"
"1842","1660","1"
"301","623","1"
"301","1384","1"
"301","884","1"
"301","1676","1"
"1052","1097","1"
"1888","1851","1"
"1888","255","1"
"1339","1491","1"
"1339","752","1"
"1699","138","1"
"1339","1437","1"
"1339","1493","1"
"634","3","1"
"666","899","1"
"634","7","1"
"1424","1594","1"
"400","1888","1"
"666","791","1"
"666","599","1"
"1862","1586","1"
"1851","1042","1"
"1609","1047","1"
"691","1862","1"
"390","192","1"
"1915","1851","1"
"559","390","1"
"1915","255","1"
"1915","255","1"
"1915","1818","1"
"1915","691","1"
"160","363","1"
"546","1756","1"
"314","1743","1"
"1509","3","1"
"1680","1042","1"
"1509","6","1"
"1509","6","1"
"1094","1410","1"
"1094","577","1"
"1094","1339","1"
"1094","1390","1"
"1509","7","1"
"1509","9","1"
"1250","1142","1"
"1859","1586","1"
"1859","1681","1"
"355","1667","1"
"1174","1914","1"
"1174","1862","1"
"1888","1642","1"
"1174","1231","1"
"1174","1658","1"
"1896","1179","1"
"916","1798","1"
"916","1798","1"
"916","1798","1"
"1639","785","1"
"118","1152","1"
"1238","390","1"
"1238","1272","1"
"1619","760","1"
"740","1231","1"
"135","1463","1"
"1339","1224","1"
"251","259","1"
"251","142","1"
"251","56","1"
"251","160","1"
"251","112","1"
"251","266","1"
"251","407","1"
"251","428","1"
"251","472","1"
"251","492","1"
"251","550","1"
"251","153","1"
"251","631","1"
"251","660","1"
"251","443","1"
"251","514","1"
"251","1473","1"
"251","1514","1"
"1586","1859","1"
"1781","382","1"
"1781","272","1"
"1888","400","1"
"1888","1119","1"
"989","659","1"
"1658","1929","1"
"1658","1231","1"
"1658","1042","1"
"1658","827","1"
"935","1026","1"
"1658","1174","1"
"1658","740","1"
"935","1695","1"
"935","473","1"
"1540","473","1"
"1540","1695","1"
"1926","1047","1"
"316","1877","1"
"1540","1859","1"
"1540","481","1"
"1658","1798","1"
"1540","691","1"
"1658","545","1"
"1658","1876","1"
"1540","1366","1"
"1540","1186","1"
"1658","363","1"
"1658","1695","1"
"1658","473","1"
"1658","1026","1"
"1026","935","1"
"1658","1619","1"
"1658","201","1"
"1026","1658","1"
"1658","760","1"
"1639","1150","1"
"263","691","1"
"1904","1926","1"
"1639","233","1"
"1660","1842","1"
"1926","59","1"
"1926","1441","1"
"473","1540","1"
"473","1658","1"
"473","935","1"
"473","382","1"
"1293","1926","1"
"1680","1926","1"
"1926","1306","1"
"375","817","1"
"1926","1042","1"
"1926","1904","1"
"1926","1293","1"
"1926","1680","1"
"1926","92","1"
"1926","139","1"
"1926","352","1"
"1926","964","1"
"1926","258","1"
"1926","1024","1"
"1926","1036","1"
"1926","214","1"
"1926","386","1"
"1926","869","1"
"1404","1926","1"
"1926","933","1"
"1926","708","1"
"1926","508","1"
"1926","960","1"
"1926","1103","1"
"1926","327","1"
"1926","1179","1"
"1946","1926","1"
"1926","359","1"
"1926","334","1"
"1946","1047","1"
"1926","530","1"
"1926","1269","1"
"1926","224","1"
"1926","637","1"
"1926","1946","1"
"1926","257","1"
"375","722","1"
"1847","1050","1"
"1926","1609","1"
"1926","1158","1"
"1926","1403","1"
"1926","140","1"
"1926","591","1"
"1950","1564","1"
"1950","1564","1"
"1926","1322","1"
"1950","1661","1"
"1950","1926","1"
"1926","1950","1"
"1743","188","1"
"1050","1112","1"
"1050","445","1"
"206","360","1"
"206","669","1"
"206","1384","1"
"266","306","1"
"266","148","1"
"266","218","1"
"1743","314","1"
"266","514","1"
"1238","266","1"
"585","720","1"
"585","102","1"
"585","413","1"
"585","306","1"
"585","1039","1"
"1795","1540","1"
"1795","508","1"
"1795","935","1"
"585","850","1"
"1795","1658","1"
"1795","1859","1"
"250","1356","1"
"250","411","1"
"250","213","1"
"861","315","1"
"1403","1926","1"
"250","54","1"
"861","1623","1"
"250","1669","1"
"861","1667","1"
"861","354","1"
"375","1695","1"
"1795","251","1"
"1348","309","1"
"1795","1179","1"
"1795","436","1"
"1795","1242","1"
"1795","306","1"
"1795","148","1"
"1047","1047","1"
"1047","1946","1"
"1047","1926","1"
"690","919","1"
"1047","258","1"
"1047","1024","1"
"1047","1103","1"
"1047","960","1"
"1047","791","1"
"1047","1609","1"
"1047","651","1"
"1047","1322","1"
"62","964","1"
"690","1847","1"
"1047","1252","1"
"266","508","1"
"62","615","1"
"266","1658","1"
"690","168","1"
"1047","371","1"
"266","481","1"
"266","615","1"
"1047","1158","1"
"1119","468","1"
"266","9","1"
"1119","81","1"
"690","545","1"
"1119","1325","1"
"266","439","1"
"1047","122","1"
"266","1238","1"
"1119","439","1"
"1047","850","1"
"1119","700","1"
"1119","352","1"
"1119","615","1"
"1451","1363","1"
"192","390","1"
"1047","252","1"
"1667","1614","1"
"384","557","1"
"858","545","1"
"858","1680","1"
"667","1653","1"
"202","1614","1"
"620","74","1"
"353","1158","1"
"353","1397","1"
"1441","1926","1"
"1245","447","1"
"960","1926","1"
"1847","690","1"
"1051","1614","1"
"152","960","1"
"918","1231","1"
"706","233","1"
"706","691","1"
"945","1137","1"
"706","670","1"
"706","1341","1"
"706","1639","1"
"706","785","1"
"706","1851","1"
"706","1733","1"
"706","481","1"
"706","1862","1"
"706","263","1"
"706","1540","1"
"706","1915","1"
"1658","168","1"
"1658","1847","1"
"1658","690","1"
"1214","1250","1"
"1050","1281","1"
"1759","3","1"
"1409","1428","1"
"1234","1214","1"
"1234","1214","1"
"272","382","1"
"272","1781","1"
"1476","363","1"
"68","1174","1"
"68","1308","1"
"68","1386","1"
"68","413","1"
"68","138","1"
"573","641","1"
"1658","1614","1"
"1591","1238","1"
"1707","1982","1"
"1591","1926","1"
"1707","1214","1"
"1707","1214","1"
"1591","545","1"
"1591","107","1"
