id,user_id,title,content,tags,slug,created_at,updated_at,image,status_id,action,post_id
352,555,Day1 - HNG pre-internship,"<p>When I heard classes will commence today, I was excited to begin another journey of learning New things.</p>
<p><strong>Things I learnt</strong>...</p>
<p>- I learnt slack is a powerful tool for learners to ask and share ideas...",,day1-hng-pre-internship-ead,8/26/2019 22:25,8/28/2019 12:30,,,,
353,555,Long walk to Tech,"<p>My journey to Tech was never an accident. It was a deliberate attempt to fill up a curious mind. Looking back the path walked, there is no regret at all. Even though am still feeling empty, that's me, I never get tired of learning...",,long-walk-to-tech-8e6,8/26/2019 22:25,8/28/2019 12:30,,,,
354,837,First week on Start.ng,"<p>Here's my first story on <strong>start.ng</strong></p>
<p>-On what I have learned so far:</p>
<p>On my programming so far, I have learned majorly python. I also have the basic knowledge of html, CSS, Javascript...",,first-week-on-startng-f82,8/26/2019 22:25,8/28/2019 12:30,,,,
355,1799,My Experience in Designing a HTML Web Page as a Pre-Intern on Startng,"Learning HTML as a total beginner was quite hard as first. Because I had to read several notes and watch several videos at first. These videos is actually worth it. I believe that this training is my foundation on programming and learning digital marketing and front-end programming.

We used html 5, which is the latest standard of its version. We were able to build a web page/web site using only html (that is without using CSS or JS). Emphasis where made on closing tags as it is key if a document is written correctly. Startng made us to understand that the best way to learn is to practice as well. Using the “Visual Studio code”, I was able to design a web site/page successfully today, which the screen short of my work is attached here below.

The screen short of the web page designed is shown below:

  

![](/storage/1799/images/img-v3wid8lr15.png)

**Plate 1: Showing the HTML Design of my Curriculum vitee (CV) using the Visual Studio code**

  

![](/storage/1799/images/img-ifbedh3ltt.png)

 **Plate 2: Showing the Google Crome Page of Plate1 HTML Design**

  

![](/storage/1799/images/img-yl8ixk6k8f.png)

**Plate 3: Showing the continuation of Plate 1**

  

**![](/storage/1799/images/img-mq7y6nlb3n.png)Plate 4: Showing the Continuation of Plate 2**",,my-experience-in-designing-a-html-web-page-as-a-pre-intern-on-startng-933,8/26/2019 22:26,8/28/2019 12:30,1,,,
356,555,HTML/CSS: The journey so far,"![](/storage/555/images/img-4w0pibp0a3.png)

  

  

The wait is over, and our hands are already getting dirty. After the HTML/CSS classes we were posed with a challenge to recreate our CV using html strictly.

I jumped on the task using Html alone with a bit of creativity. The result is that of the picture of above.

  

After the class I came to understand that HTML is like a building with no design/decoration whatsoever and CSS is used to add designs/decoration to the building.

Am eager to go deeper and explore more content.",,htmlcss-the-journey-so-far-81a,8/26/2019 22:32,8/28/2019 12:30,1,,,
357,6,CEO -- Story so Far,"I will use Lucid as my diary on my new appointment as CEO of HNG Tech (HNG Internship and Start.ng), i already have a lot to say... but it might be too soon... so, i'll wait a bit longer. Follow me to get the story as it drops!",,ceo-story-so-far-bc5,8/26/2019 22:38,8/28/2019 12:30,,,,
358,489,StartNG Pre-Internship Part 2,"<p>The last time I wrote on lucid blog, I shared my starting experience in the HNG Pre-Internship Experience. You can read the post videos this link: <a href=""https://lucid.blog/pepjoe/post/1566292649"">https://lucid...",,startng-pre-internship-part-2-31e,8/26/2019 22:39,8/28/2019 12:30,pepjoe/images/img-21ntvkwv3o.png,,,
359,489,My StartNG Pre-internship Experience,"<p> </p>
<p>The journey started when I saw a retweet from a twitter user on @markessien post about the start.ng portal for HNG internship registration. I clicked on the link which gives a route to the registration form...",,my-startng-pre-internship-experience-584,8/26/2019 22:39,8/28/2019 12:30,pepjoe/images/img-ztpr4bt5fz.jpeg,,,
360,489,A Trip To Iceland,"<p> </p>
<p>The picture of visiting a foreign country or having a vacation in an ideal land is the easiest thing that can be imagined. For this imagination to be transformed into an observable event, there is a need for planning to embark on a trip...",News-Lifestyle,a-trip-to-iceland-1ed,8/26/2019 22:39,8/28/2019 12:30,josephaetim/images/img-w916oo057b.jpeg,,,
361,553,Taking Baby Steps in Web Development at StartNG,"<p>It should be no longer news to you that I've taken the plunge to learn how to code and that I'm doing so under the guidance of <a href=""https://start.ng"">StartNG</a>, a pre-internship program of <a href=""https://hng...",,taking-baby-steps-in-web-development-at-startng-ab1,8/26/2019 22:40,8/28/2019 12:30,akinluarotimi/images/img-qj6rfn3b5o.png,,,
362,553,Taking Baby Steps in Web Development at StartNG,"<p>It should be no longer news to you that I've taken the plunge to learn how to code and that I'm doing so under the guidance of <a href=""https://start.ng"">StartNG</a>, a pre-internship program of <a href=""https://hng...",,taking-baby-steps-in-web-development-at-startng-ab1,8/26/2019 22:40,8/28/2019 12:30,akinluarotimi/images/img-t7kumktupi.png,,,
363,553,Taking Baby Steps in Web Development at StartNG,"<p>It should be no longer news to you that I've taken the plunge to learn how to code and that I'm doing so under the guidance of <a href=""https://start.ng"">StartNG</a>, a pre-internship program of <a href=""https://hng...",,taking-baby-steps-in-web-development-at-startng-ab1,8/26/2019 22:40,8/28/2019 12:30,akinluarotimi/images/img-yvfw4zbmrj.png,,,
364,553,Taking Baby Steps in Web Development at StartNG,"<p>It should be no longer news to you that I've taken the plunge to learn how to code and that I'm doing so under the guidance of <a href=""https://start.ng"">StartNG</a>, a pre-internship program of <a href=""https://hng...",,taking-baby-steps-in-web-development-at-startng-ab1,8/26/2019 22:40,8/28/2019 12:30,akinluarotimi/images/img-oi2d0r2ix1.png,,,
365,553,Taking Baby Steps in Web Development at StartNG,"<p>It should be no longer news to you that I've taken the plunge to learn how to code and that I'm doing so under the guidance of <a href=""https://start.ng"">StartNG</a>, a pre-internship program of <a href=""https://hng...",,taking-baby-steps-in-web-development-at-startng-ab1,8/26/2019 22:40,8/28/2019 12:30,akinluarotimi/images/img-voj9q4kxpx.png,,,
366,553,Learning to Code at StarNG,"<p>So after playing on the fringes for years, i decided to get serious and learn how to code. In order to be accountable and be exposed to opportunities after learning, I signed up for hotelsng internship program StartNg...",,learning-to-code-at-starng-eea,8/26/2019 22:40,8/28/2019 12:30,,,,
367,577,About My HTML Task,"<p>New phase, new task. We are to create a HTML file and update it with the content of our CV. No CSS or Javascript is allowed! I embrace the challenge and set upon the task with determined gusto.</p>
<p>The file was created with Sublime Text IDE, I linked my uploaded picture at Cloudinary...","Technology, Blog, HNG, StartdotNG, HNG Internship, CV, Resume, Learning, HTML",about-my-html-task-639,8/26/2019 22:44,8/28/2019 12:30,mashdon77/images/img-8nlpp8kj9y.png,,,
368,577,My Task1 HTML Project,"<p>Yes! I made it to the next phase. Here we are given a task to create a HTML file and update it with the content of our CV. No CSS or Javascript is allowed!</p>
<p>Without much ado I set upon the task with the very same laser focus I employ when shooting my last snooker ball...","Technology, HTML, CV, Resume, Learning, Web, Web Design, HNG Internship, Marshal, Blog, Job Search, StartdotNG, HNG",my-task1-html-project-be3,8/26/2019 22:44,8/28/2019 12:30,mashdon77/images/img-u3e55bcqu6.png,,,
369,577,StartNG Pre-Internship: The Journey So Far,<h3>It all started that fateful day on the 15th of August with an email from HNG Tech saying &quot;Congratulations! You are in&quot; and a link to join the StartNG slack workspace. Since then it has been an amazing whirlpool of new learning experiences and interactions with friendly mentors and fellow scholars...,"Technology, StartNG, Learning, Hotels.ng, SEO, Github, Digital Marketing",startng-pre-internship-the-journey-so-far-cb0,8/26/2019 22:44,8/28/2019 12:30,,,,
370,242,My StartNg Journey So far episode 2,"<h3>StartNg is running like those Elon musk Jet speed train,in 1 week I have learn and mastered the following,</h3>
<ul>
<li> I have mastered the use of slack even more than our workspace owner!!!!i be slack guru(in pidgin English)</li>
<li>I have learnt the basics of <strong>HTML</strong></li>
<li>I have also learnt the basics of <strong>C...","Technology, News-Lifestyle, innovation, Nigeria, Transformation",my-startng-journey-so-far-episode-2-8e8,8/26/2019 22:46,8/28/2019 12:30,seunbayo83/images/img-xa2crnvipk.png,,,
371,242,My startNg Expectations,"<p>StartNg is a remote based internship program for beginners organized by HNG.</p>
<p>The program is strictly for beginners coming into the world of tech to learn and expand their knowledge in Front-end programming,back-end programming,digital marketing,machine learning,etc</p>
<p>I have learned and master the use of slack and some basics tips to help survive as a developer</p>
<p>i wish to learn and become and expert in front-end technologies...",,my-startng-expectations-163,8/26/2019 22:46,8/28/2019 12:30,,,,
372,338,Moving on with internship,"<p>We were introduced to Html today, and were given a task which create an html file and save it with our name and update the page with the content of our resume without using css or any form of styling...",,moving-on-with-internship-20e,8/26/2019 22:47,8/28/2019 12:30,phemmylintry/images/img-d486nb0sbv.png,,,
373,338,START.NG INTERNSHIP,"<h2><strong>My experience so far in the start.ng internship going on</strong></h2>
<h3><strong>* What have learnt</strong></h3>
<ol>
<li>Teamwork</li>
<li>Working Under Pressure</li>
<li>To always read instructions before acting and not to always assume</li>
</ol>
<h3><strong>* What I Wish to learn</strong></h3>
<p>I really wish to learn how to develop Web Applications with Python Django Framework...",,startng-internship-c97,8/26/2019 22:47,8/28/2019 12:30,,,,
374,338,My First Post,"<blockquote>
<p>This is <em>just</em> a <strong>test</strong> post</p>
</blockquote>",Sports,my-first-post-a5c,8/26/2019 22:47,8/28/2019 12:30,,,,
375,868,StartNg Pre-internship: HTML,"<h2>&quot;I'm still learning&quot;- Michealangelo</h2>
<p>Hi guys, I'll be taking you through what I have learnt so far at the StartNg Pre-internship based on HTML. To get through this article you should have a basic knowledge of HTML 5, if not go to W3schools...",,startng-pre-internship-html-0b3,8/26/2019 22:54,8/28/2019 12:30,ekekhorabraham/images/img-jj9k6z7gkz.png,,,
376,868,Start NG Pre-internship Xp,"<p>This post is about my experience this far in the on going StartNg Pre-internship. I'll keep it brief and straight to the point (3 actually)</p>
<p><strong>points</strong></p>
<ol>
<li><strong>What I have learned so far</strong>: The programme began on Monday, 19th of August 2019, the first class was about coping with the internship...",,start-ng-pre-internship-xp-c52,8/26/2019 22:54,8/28/2019 12:30,,,,
377,868,5 steps to coding,"<ol>
<li>Think Algorithim : Always approach a task with a &quot;step by step&quot; mindset.</li>
<li>Ask Questions: No, matter how &quot;stupid&quot; or insignificant it might be ask questions about it...",,5-steps-to-coding-8c7,8/26/2019 22:54,8/28/2019 12:30,,,,
378,2248,MY EXPERIENCE WITH SLACK,"I recently joined Slack and trust me I've been exposed to lots and loads of tech workspaces I never knew ever existed. I've learnt how to schedule tasks and work with teams to mutually achieve our goals at a stipulated time. Even this platform of sharing my thoughts and experience I never knew existed until I joined stack, I've in a short while gained and exposed to many work spaces.

However, I still want to learn how to utilize these work spaces effectively and also improve in my programming skills and I can't wait to start getting a hands on programming tasks. 

I would also advise that the slack app UI be user friendly. It's not friendly to navigate through the app sincerely. It's great to be part of this and I'm so excited. 

We rock slack together!!!",,my-experience-with-slack-9c7,8/26/2019 22:56,8/28/2019 12:30,,,,
379,711,A date with HTML ,"![](/storage/711/images/img-mwjqojh52d.png)

[Start.ng](http://www.start.ng/) has been awesome.

  

On Tuesday, 20th August 2019,  we were introduced to

**HTML** an acronym for **HyperText Markup Language** by **_@SkylarNG89_**. HTML is said to be the structure of the web page. It's used to organize and define how content should be displayed. It is made up of elements which are represented by tags -opening and closing tags. 

  

After the class, I found myself creating the ugliest web page ever.

From my ugly page experience, I made it a habit to close every tag immediately, to avoid forgetting.

  

Thanks to the resources given by the mentors, fellow learners and my only friend that was with me through the night -Google. I was able to do my task which involves creating my CV on a web page. 

  

I used the table element in an attempt to produce the layout of the CV. It was very tasking, almost couldn't keep track of the rows I created but thanks to HTML comments -very important. 

  

During my play with the table element, I was able to add a margin to the web page.

I also discovered that HTML has some text formatting elements such as small, em and strong, etc.

  

And yes, I got to learn about some special characters. &hearts; 

  

See screenshots below 

  

![](/storage/711/images/img-8758j89v0h.png)

  

View code on GitHub: [GitHub - onengiyeamadi99](https://github.com/onengiyeamadi99/startNG_task1)

  

Thanks to @flutterwave, @startdotng, @hnginternship, and all the mentors. Y'all awesome 

  

There is hope for this beginner. 

A local man is pleased. 

Kindly [Click here](http://www.twitter.com/Yo_Giye) to follow me on twitter. I always follow back.",,a-date-with-html-9a1,8/26/2019 22:57,8/28/2019 12:30,1,,,
380,2172,What I have Learnt so far in StartNG Internship,"I will like to start this post by first of all thanking the Organizers of this wonderful Program StartNG Internship for making this platform available for us to learn and develop ourselves, we are really grateful.

  

So far in this program, I have learnt a lot! To start with, This program has opened my eyes to know many platforms Developers can utilize in there development activities, one of this places is Cloudinary, truth be told, before now I don't know about this place and what I can use it for.

  

Also, I can now comfortably use Slack work desk comfortable and play around using google docs and all that. All thanks to **StartNG** Internship and all the mentors in there.

  

Most importantly, I have learnt **HTML5**!!! I was able to use it to design an amazing CV. I never knew I would have been able to actualize such CV with just HTML alone.

I have learnt very well how to use tables, colors, headings, paragraphs and inserting of images and links.

  

Indeed am happy and I know this is just the beginning that the best is yet to come.

Thanks for empowering me StartNG Internship.

  

![](/storage/2172/images/img-oibw2cxwua.png)",,what-i-have-learnt-so-far-in-startng-internship-3e9,8/26/2019 22:57,8/28/2019 12:30,1,,,
381,560,WHAT,"<p>So far I have learnt how to work with notes and created my CV using google docs, i still wish to get my hands on the web development proper, i have some basic knowledge around HTML5, CSS3 and JavaScript but i reallly want to improve on them...",Technology,what-35b,8/26/2019 22:59,8/28/2019 12:30,,,,
382,2139,HTML Journey,<p>To become a developer i guess you have to go through some languages which HTML is the starting of them all so basically i have tried to work around HTML file to get myself familiarize with all the tags and semantics which i know very soon i will get use to it...,,html-journey-c6e,8/26/2019 22:59,8/28/2019 12:30,kaylezy12/images/img-5wowo2vwyu.png,,,
383,2139,HTML Journey,<p>To become a developer i guess you have to go through some languages which HTML is the starting of them all so basically i have tried to work around HTML file to get myself familiarize with all the tags and semantics which i know very soon i will get use to it...,,html-journey-c6e,8/26/2019 22:59,8/28/2019 12:30,kaylezy12/images/img-z5znr3opsa.png,,,
384,2139,HNGIntern,"<p>My name is Olakunle an accountant who is aspiring to go into programming.</p>
<p>What i have learnt so far in programming</p>
<p>1) HTML</p>
<p>2) CSS</p>
<p>What i still wish to learn</p>
<p>1) JavaScript</p>
<p>2) PHP</p>
<p>3) MySQL</p>
<p>4) Bootstrap</p>
<p>5) Wordpress</p>
<p>What i think should be improve in programming is the familiarity and functionality of any software coming to be easy for we beginners...",,hngintern-dce,8/26/2019 22:59,8/28/2019 12:30,,,,
385,1825,My Experience at StartNG,"<p>What I have learned so far, what I wish to learn and what I wish to improve.</p>
<p>To start with, I really appreciate the opportunity given to me by #startdotng,this is a rare opportunity to be a software developer, thank you so much</p>
<p>It's really been an exciting experience so far having to learn at StartNg...",,my-experience-at-startng-465,8/26/2019 23:01,8/28/2019 12:30,,,,
386,993,ON YOUR TRACK...SET...GO: ON THE LONG ROAD TO SOFTWARE DEVELOPMENT,"<h3></h3>
<p> </p>
<p>The first week is ending on the <a href=""https://lucid.blog/michaelakinnike/start.ng"">StartNG</a> Pre-Internship Program Season 6. What are the first things i have learned on the first week warm up 3 weeks dash? You may have asked like me, can you learn codes in 3 weeks? May be you have tried learning codes in the past but have failed like me...","akinnike michael oluwatobiloba, michael, akinnike, oluwatobiloba, flutterwave, hotelng, startng, tourism, News-Lifestyle",on-your-tracksetgo-on-the-long-road-to-software-development-1a2,8/26/2019 23:07,8/28/2019 12:30,michaelakinnike/images/img-jo4a0mbna1.png,,,
387,993,ON YOUR TRACK...SET...GO: ON THE LONG ROAD TO SOFTWARE DEVELOPMENT,"<p><img src=""https://tobi4glo.files.wordpress.com/2019/08/sng.jpg"" alt=""This image has an empty alt attribute; its file name is sng.jpg"" /></p>
<p>The first week is ending on the <a href=""https://lucid...",,on-your-tracksetgo-on-the-long-road-to-software-development-1a2,8/26/2019 23:07,8/28/2019 12:30,,,,
388,993,ON YOUR TRACK...SET...GO: ON THE LONG ROAD TO SOFTWARE DEVELOPMENT,"<p> </p>
<p>The first week is ending on the <a href=""start.ng"">StartNG</a> Pre-Internship Program Season 6. What are the first things i have learned on the first week warm up 3 weeks dash? You may have asked like me, can you learn codes in 3 weeks? May be you have tried learning codes in the past but have failed like me...","travel, codes, timbu, hotel, akinnike michael oluwatobiloba, akinnike, michael, Tobi, HTML, Startng, Flutterwave, hotelsng",on-your-tracksetgo-on-the-long-road-to-software-development-1a2,8/26/2019 23:07,8/28/2019 12:30,michaelakinnike/images/img-2f1vgj1qij.png,,,
389,993,LONG ROAD TO SOFTWARE DEVELOPMENT,"<p> </p>
<p>Have you ever wanted to learn a skill but you have never gotten the right person to teach you? May be it is time that is always the constraint or you always procrastinate about it? It is time to put a stop because i was one before now...","travel, timbu, young protege leadership foundation, protege lead game, aspiration, internship, startng, akinnike michael oluwatobiloba, akinnike michael, tobi",long-road-to-software-development-66c,8/26/2019 23:07,8/28/2019 12:30,michaelakinnike/images/img-maocxglosk.jpeg,,,
390,993,LONG ROAD TO SOFTWARE DEVELOPMENT,"<p> </p>
<p>Have you ever wanted to learn a skill but you have never gotten the right person to teach you? May be it is time that is always the constraint or you always procrastinate about it? It is time to put a stop because i was one before now...","travel, timbu, young protege leadership foundation, protege lead game, aspiration, internship, startng, akinnike michael oluwatobiloba, akinnike michael, tobi",long-road-to-software-development-66c,8/26/2019 23:07,8/28/2019 12:30,michaelakinnike/images/img-vdq8ngp3zg.jpeg,,,
391,1219,HTML experience with STARTNG,<h1>I am coding!!! </h1>,,html-experience-with-startng-95c,8/26/2019 23:34,8/28/2019 12:30,flamingniyi/images/img-qz1l5k3845.jpeg,,,
392,1219,HI,<p>Checking out with my would be followers</p>,,hi-758,8/26/2019 23:34,8/28/2019 12:30,,,,
393,1219,My Experience at STARTNG...,"<p><strong>WHAT I HAVE LEARNT SO FAR...</strong></p>
<p>To start with and to do well as the internship goes on, the most important rule is to OBEY the rules. Till present times many still flout the rules laid down by the Admin but also end up getting confused...",,my-experience-at-startng-f6f,8/26/2019 23:34,8/28/2019 12:30,,,,
394,2250,Data science,"I AM A BEGINNER WITH NO EXPERIENCE IN PROGRAMING, I HOPE TO LEARN PYTHON LANGUAGE AND DATA SCIENCE ON THIS PLATOFRM",,data-science-3e9,8/26/2019 23:37,8/28/2019 12:30,,,,
395,2250,Data science,"I AM A BEGINNER WITH NO EXPERIENCE IN PROGRAMING, I HOPE TO LEARN PYTHON LANGUAGE AND DATA SCIENCE ON THIS PLATOFRM",,data-science-3e9,8/26/2019 23:37,8/28/2019 12:30,,,,
396,1578,MY HNG PRE-INTERNSHIP EXPERIENCE,"<p>So far, it has been a great experience here. Though I used to think I am computer literate simply because i can use computer applications. I never knew I was wrong or probably a local champion. Now I can see that there is a great deal of things to be learnt...",Technology,my-hng-pre-internship-experience-911,8/26/2019 23:39,8/28/2019 12:30,,,,
397,2177,What I've done so far.,"So far, I have completed task 1(wrote my CV on google docs, created a pivoltracker and cloudinary account, wrotea post on lucid and a blog post using blogger.com and updated my google sheet) and I'm currently on task 2.

I update my HTML page with the content of my CV using just HTML. I used various tags like the <h2>, <br>, <font>, <ul>, <strong>, <i> to achieve this.

![](/storage/2177/images/img-h0gyla8gm9.png)",Technology,what-ive-done-so-far-31d,8/26/2019 23:51,8/28/2019 12:30,1,,,
398,2177,What I've done so far.,"So far, I have completed task 1(wrote my CV on google docs, created a pivoltracker and cloudinary account, wrotea post on lucid and a blog post using blogger.com and updated my google sheet) and I'm currently on task 2.

I update my HTML page with the content of my CV using just HTML. I used various tags like the <h2>, <br>, <font>, <ul>, <strong>, <i> to achieve this.

![](/storage/2177/images/img-npjon358sw.png)",Technology,what-ive-done-so-far-31d,8/26/2019 23:52,8/28/2019 12:30,1,,,
399,2252,experience and tourism,"I have learnt a little python which I'd like to learn more about and more importantly in machine learning

Not forgetting Frontend

I would love to improve greatly on graphics designs and ml in general

Travelling is an extroverted experience for learning and discovering new things daily and also exploring in other to get knowledge",,experience-and-tourism-92e,8/26/2019 23:55,8/28/2019 12:30,,,,
400,2253,My Programming Journey,"Hi guys,

Over the years I've tried to learn programming through self learning. I started several times and stopped several times. I was confused at some point. School work and exams didn't make it easy till I gave up at some point.

During NYSC camp, I attended a free coding session as my SAED, Tutors and Learners World. I continued after camp. There I learnt alot and could finally refocus and have some clarity. I can proudly say that I benefited from NYSC.

  

I have learnt HTML, CSS, Bootstrap, Javascript, Node JS. I want to brush up on my Javascript and learn some Python and probably go into machine learning in the near future.

  

I am looking forward to interact with people in the tech community and make some relevant contributions.

  

XOXO !",,my-programming-journey-eab,8/27/2019 0:04,8/28/2019 12:30,,,,
401,1175,So far...,"<p>It's been quite complex for me especially keeping up with the timeline for submission of tasks.</p>
<p>Currently, I'm learning to cope with working under maximum pressure but consistently being efficient on the go...",,so-far-229,8/27/2019 0:08,8/28/2019 12:30,tolurotimii/images/img-byhogaii6b.png,,,
402,1175,so far....,"<p>It's been quite complex for me especially keeping up with the timeline for submission of tasks.</p>
<p>For me I'm learning to cope with working under maximum pressure but consistently being efficient on the go...",,so-far-a72,8/27/2019 0:08,8/28/2019 12:30,,,,
403,1160,Baby Steps!,"**If I knew programming could be this interesting, I sure would've begun a long time ago!.**

  

I updated my CV on Html using Visual Studio code. This took me about an hour; first because the whole thing was totally new and secondly because its lengthy. Thanks to the resources provided on YouTube by Byte.io and Code pickin.

  

Below is a screenshot of the completed CV.

  

![](/storage/1160/images/img-ox8sghowyl.png)","learning, html, Progress",baby-steps-deb,8/27/2019 0:25,8/28/2019 12:30,1,,,
404,2156,Creating a Webpage with html Only,"This is my first time creating a webpage with only html, the experience is awesome by the way, i enjoyed it.

  

**How did i accomplish the task?**

I used table. i created two col. the one on the left contains brief story about me, my work experience, my education and my projects. The other column contains my skills, my language, and my interest.

I made the left column width to 80%, while the other column width to 20%. Vertical alignment to top, so as to overwrite the default center alignment.",,creating-a-webpage-with-html-only-554,8/27/2019 0:29,8/28/2019 12:30,,,,
405,1220,So far so HTML.,"Okay, this is fun. This is really really fun.

I mean, if staring at your computer screen for hours, running you eyes through letters, symbols and numbers is also your idea of fun... Well, this is really, really, really fun.

  

For a while there, I felt like a demi god of coding. Like, how do I just type ""let there be a paragraph(<p></p>)"" and there was a paragraph!

  

Okay, chill man, this is just the beginning. I agree, said myself to myself. Yes, AwesomeOsisindu has frequent meetings with myself. It truly is just the beginning and I'm excited to continue this journey to the finish. 

  

I'm grateful to StartNG and HNG for taking me and thousands of others on this life-changing journey! 

  

Here's a screenshot of my first HTML code!",,so-far-so-html-619,8/27/2019 0:34,8/28/2019 12:30,,,,
406,548,What I have learned so far with the StartNG,"<p>Here are the few things I have learned so far:</p>
<ol>
<li>Collaboration is important in becoming better in programming.</li>
<li>Persistence and focus are virtue</li>
<li>Google is a friend in this journey...",,what-i-have-learned-so-far-with-the-startng-192,8/27/2019 0:40,8/28/2019 12:30,,,,
407,2221,StartNG - My Journey,"[**StartNG**](https://start.ng/) is a world of Nigerians with like minds and purposes in life. Driven with passion for change and preparedness for the new tomorrow, fixing the future now so as nothing comes to us as a surprise.

[**StartNG**](https://start.ng/) is a community of young, vibrant, focused Nigerians that have agreed to make a difference of who they are and who they want to be, from the mediocrity to supremacy and i can confidently say that it is being achieved.

  

**WHAT I HAVE LEARNT**

From my first warm welcome in the slack classes by many fellow intellectuals i could see love and concern, teamwork and relativity. Everyone was ready to help the next and resources where just available from all corners.

  

The bedrock of programming was taught; HTML (HyperText Markup Language) and CSS (Cascading Style Sheet) and with this two knowledge a good, simple, responsive website i can now build.

  

**WHAT I WISH TO STILL LEARN**

I am a very inquisitive person that want to learn (if possible) everything the world has inside it (obviously not possible). I always want to know how everything functions around me and i have seen that they are all connected by frequencies and these frequencies can be represented in computer language (0s and 1s) which then speaks that with a good knowledge in Information Technology i can learn how the world functions.

  

Data Science, Machine Learning, Robotics, Artificial Intelligence are some fields in the Tech Industry that thrills me added with the latest discoveries they sprung up daily, i always want to know how they breathe, think and act.

  

**WHAT I WISH TO BE IMPROVED**

At the moment i haven't seen much to that needs improvement only if in the slack classroom, i will advice if possible the moment a user logs into the slack community FOR THE FIRST TIME, he should be greeted with the ""Course Outline and Tasks at hand"". It's quite stressful to be asking around people how to go about the task and where to get the resource from. It can be imputed in the **""greetbot""** and would save lots of stress in getting that from the classrooms.

Aside that nothing else for now that i feel should be improved.

  

I look forward to much development, learning and building from my StartNG Community.

  

Thank you.

  

**Joshua Odo E.**",,startng-my-journey-f1f,8/27/2019 0:43,8/28/2019 12:30,,,,
408,1614,Start Task Two : My Resume,"<p> </p>
<p>The head of my resume: Holding my profile, linkedin , mobile and email</p>
<p> </p>","Learning, Startng, html",start-task-two-my-resume-bdc,8/27/2019 0:44,8/28/2019 12:30,Bumblebee/images/img-pjp4fkt644.png,,,
409,1614,Future festival for startups,"<p><a href=""https://www.futurefestival.com/?gclid=CjwKCAjw-vjqBRA6EiwAe8TCk5vly4lU7Q-oz5mYhW5C13-5WqO6msdFok1px47S-esGTtSLhXv2JRoCE3sQAvD\_BwE"">https://www.futurefestival.com/?gclid=CjwKCAjw-vjqBRA6EiwAe8TCk5vly4lU7Q-oz5mYhW5C13-5WqO6msdFok1px47S-esGTtSLhXv2JRoCE3sQAvD\_BwE</a></p>",,future-festival-for-startups-010,8/27/2019 0:44,8/28/2019 12:30,,,,
410,1614,Algorithm,"<p><a href=""https://www.linkedin.com/posts/world-economic-forum\_algorithms-transport-activity-6570275228570660864-aHiB"">https://www.linkedin.com/posts/world-economic-forum\_algorithms-transport-activity-6570275228570660864-aHiB</a></p>",,algorithm-4b1,8/27/2019 0:44,8/28/2019 12:30,,,,
411,1614,Interact,<p>file:///home/sumbo/Downloads/notebook.html</p>,,interact-de1,8/27/2019 0:44,8/28/2019 12:30,,,,
412,1614,"Are you 18-21, looking to actively join a fellowship","<p><a href=""https://www.clements.com/expat-youth-scholarship"">https://www.clements.com/expat-youth-scholarship</a></p>",,are-you-18-21-looking-to-actively-join-a-fellowship-86c,8/27/2019 0:44,8/28/2019 12:30,,,,
413,824,Things learnt so far,"<p>Over the cause of time i have always wanted to become a programmer in my field. Start up the pre-internship by StartNg has really enlightened me on what i really need to do to achieve my dreams.</p>
<p>I have been expose to a whole lot of new things which has in turn opened my eyes to the better understanding of the field i want to dive into...",,things-learnt-so-far-177,8/27/2019 0:52,8/28/2019 12:30,,,,
414,824,Testing,"<p>Hey guys, want to know how this works</p>",,testing-834,8/27/2019 0:52,8/28/2019 12:30,,,,
415,550,Another update from your starry-eyed programmer: Creating a CV with HTML only,"<p>Starting as a beginner in the HNG pre-internship is like a two-edged sword. One where you are elated and overjoyed with the progress you make at every task and the other where you feel intimidated by experienced people and say to yourself &quot;Will I ever get here?&quot; Anyway, I choose to be elated at every task I complete...","HTML, CV, INTERNSHIP, HNG",another-update-from-your-starry-eyed-programmer-creating-a-cv-with-html-only-3ce,8/27/2019 0:56,8/28/2019 12:30,eferhamamus/images/img-etfsz2aaz0.png,,,
416,550,Another update from your starry-eyed programmer: Creating a CV with HTML only,"<p>Starting as a beginner in the HNG pre-internship is like a two-edged sword. One where you are elated and overjoyed with the progress you make at every task and the other where you feel intimidated by experienced people and say to yourself &quot;Will I ever get here?&quot; Anyway, I choose to be elated at every task I complete...","HTML, CV, INTERNSHIP, HNG",another-update-from-your-starry-eyed-programmer-creating-a-cv-with-html-only-3ce,8/27/2019 0:56,8/28/2019 12:30,eferhamamus/images/img-sl0yluijjo.png,,,
417,550,Another update from your starry-eyed programmer: Creating a CV with HTML only,"<p>Starting as a beginner in the HNG pre-internship is like a two-edged sword. One where you are elated and overjoyed with the progress you make at every task and the other where you feel intimidated by experienced people and say to yourself &quot;Will I ever get here?&quot; Anyway, I choose to be elated at every task I complete...",,another-update-from-your-starry-eyed-programmer-creating-a-cv-with-html-only-3ce,8/27/2019 0:56,8/28/2019 12:30,eferhamamus/images/img-fiwxzaxh4g.png,,,
418,550,My EXPERIENCE WITH START.NG INTERNSHIP,"<p>I started this journey with determination and grit to succeed. I guess I should start with how I joined HNG Internship 5 last year. To God to be Glory I was part of the students that went AWOL. I could not understand Slack app, let alone instructions and technical words that were being thrown around...",education,my-experience-with-startng-internship-84b,8/27/2019 0:56,8/28/2019 12:30,,,,
